id,SystemMoon,system,constellation,region,Ore1,p1,harvest1_rarity,H1Worth,Ore2,p2,harvest2_rarity,H2Worth,Ore3,p3,harvest3_rarity,H3Worth,Ore4,p4,harvest4_rarity,H4Worth, MoonWorth, Rent,Towered,Available,Owner,Ticker,Paid
40182336,I2D3-5 III - Moon 13,I2D3-5,P-B2NE,The Kalevala Expanse,Bitumens,0.32,ubiquitous,3793008501,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.19,ubiquitous,1776388449,,,,0,2490862647,50000000,,Yes,,,
40182041,K76A-3 VII - Moon 14,K76A-3,XPG-HE,The Kalevala Expanse,Bitumens,0.32,ubiquitous,3793008501,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.19,ubiquitous,1776388449,,,,0,2490862647,50000000,,Yes,,,
40180408,Q-GICU XI - Moon 18,Q-GICU,3NA-Z1,The Kalevala Expanse,Bitumens,0.32,ubiquitous,3793008501,Coesite,0.26,ubiquitous,3343979778,Zeolites,0.21,ubiquitous,1882263753,,,,0,2415871080,48000000,,Yes,,,
40182779,BZ-BCK V - Moon 15,BZ-BCK,2Q-8WA,The Kalevala Expanse,Bitumens,0.31,ubiquitous,3674476985,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.20,ubiquitous,1869882578,,,,0,2484156204,50000000,,Yes,,,
40183003,O5-YNW V - Moon 10,O5-YNW,2Q-8WA,The Kalevala Expanse,Coesite,0.27,ubiquitous,3472594385,Sylvite,0.22,ubiquitous,2056870836,Zeolites,0.30,ubiquitous,2688948219,,,,0,2201360743,44000000,,Yes,,,
40181126,B3ZU-H V - Moon 10,B3ZU-H,U-HSM3,The Kalevala Expanse,Bitumens,0.22,ubiquitous,2607693344,Coesite,0.29,ubiquitous,3729823599,Zeolites,0.28,ubiquitous,2509685004,,,,0,2369786236,47000000,,Yes,,,
40180485,0S1-GI VI - Moon 2,0S1-GI,S4S-SD,The Kalevala Expanse,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.21,ubiquitous,1963376707,,,,0,2477449761,50000000,,Yes,,,
40180200,L-TLFU V - Moon 7,L-TLFU,3NA-Z1,The Kalevala Expanse,Coesite,0.24,ubiquitous,3086750564,Sylvite,0.30,ubiquitous,2804823867,Zeolites,0.25,ubiquitous,2240790182,,,,0,2178311950,44000000,,Yes,,,
40182206,R1O-GN IV - Moon 16,R1O-GN,P-B2NE,The Kalevala Expanse,Bitumens,0.29,ubiquitous,3437413954,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.22,ubiquitous,2056870836,,,,0,2470743318,49000000,,Yes,,,
40179585,SH6X-F XII - Moon 8,SH6X-F,78-6RI,The Kalevala Expanse,Bitumens,0.29,ubiquitous,3437413954,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.22,ubiquitous,2056870836,,,,0,2470743318,49000000,,Yes,,,
40181404,42G-OB III - Moon 6,42G-OB,8UD2-J,The Kalevala Expanse,Bitumens,0.29,ubiquitous,3437413954,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.22,ubiquitous,2056870836,,,,0,2470743318,49000000,,Yes,,,
40181213,G4-QU6 VI - Moon 17,G4-QU6,8UD2-J,The Kalevala Expanse,Bitumens,0.33,ubiquitous,3911540016,Coesite,0.26,ubiquitous,3343979778,Zeolites,0.20,ubiquitous,1792632146,,,,0,2423612127,48000000,,Yes,,,
40180991,H7S-5I VIII - Moon 3,H7S-5I,U-HSM3,The Kalevala Expanse,Coesite,0.28,ubiquitous,3601208992,Sylvite,0.20,ubiquitous,1869882578,Zeolites,0.31,ubiquitous,2778579826,,,,0,2209733410,44000000,,Yes,,,
40178972,JT2I-7 VII - Moon 11,JT2I-7,6-CBBM,The Kalevala Expanse,Bitumens,0.28,ubiquitous,3318882438,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.23,ubiquitous,2150364965,,,,0,2464036875,49000000,,Yes,,,
40179164,UJXC-B VI - Moon 5,UJXC-B,6-CBBM,The Kalevala Expanse,Bitumens,0.28,ubiquitous,3318882438,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.23,ubiquitous,2150364965,,,,0,2464036875,49000000,,Yes,,,
40180889,6FS-CZ VI - Moon 1,6FS-CZ,U-HSM3,The Kalevala Expanse,Bitumens,0.28,ubiquitous,3318882438,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.23,ubiquitous,2150364965,,,,0,2464036875,49000000,,Yes,,,
40179017,JT2I-7 VIII - Moon 23,JT2I-7,6-CBBM,The Kalevala Expanse,Bitumens,0.16,ubiquitous,1896504250,Coesite,0.31,ubiquitous,3987052812,Zeolites,0.32,ubiquitous,2868211433,,,,0,2344223704,47000000,,Yes,,,
40182575,O9K-FT IX - Moon 17,O9K-FT,P-B2NE,The Kalevala Expanse,Coesite,0.46,ubiquitous,5916271915,Zeolites,0.34,ubiquitous,3047474648,,,,0,,,,0,2401003544,48000000,,Yes,,,
40182584,O9K-FT X - Moon 4,O9K-FT,P-B2NE,The Kalevala Expanse,Coesite,0.46,ubiquitous,5916271915,Zeolites,0.34,ubiquitous,3047474648,,,,0,,,,0,2401003544,48000000,,Yes,,,
40179521,LS3-HP VIII - Moon 12,LS3-HP,78-6RI,The Kalevala Expanse,Coesite,0.46,ubiquitous,5916271915,Zeolites,0.34,ubiquitous,3047474648,,,,0,,,,0,2401003544,48000000,,Yes,,,
40180636,LE-67X IX - Moon 1,LE-67X,S4S-SD,The Kalevala Expanse,Coesite,0.46,ubiquitous,5916271915,Zeolites,0.34,ubiquitous,3047474648,,,,0,,,,0,2401003544,48000000,,Yes,,,
40183149,IUU3-L III - Moon 17,IUU3-L,2Q-8WA,The Kalevala Expanse,Coesite,0.46,ubiquitous,5916271915,Zeolites,0.34,ubiquitous,3047474648,,,,0,,,,0,2401003544,48000000,,Yes,,,
40180319,BM-VYZ V - Moon 7,BM-VYZ,3NA-Z1,The Kalevala Expanse,Coesite,0.46,ubiquitous,5916271915,Zeolites,0.34,ubiquitous,3047474648,,,,0,,,,0,2401003544,48000000,,Yes,,,
40181486,LEM-I1 VI - Moon 2,LEM-I1,8UD2-J,The Kalevala Expanse,Coesite,0.46,ubiquitous,5916271915,Zeolites,0.34,ubiquitous,3047474648,,,,0,,,,0,2401003544,48000000,,Yes,,,
40179566,SH6X-F X - Moon 12,SH6X-F,78-6RI,The Kalevala Expanse,Coesite,0.46,ubiquitous,5916271915,Zeolites,0.34,ubiquitous,3047474648,,,,0,,,,0,2401003544,48000000,,Yes,,,
40181449,42G-OB VI - Moon 3,42G-OB,8UD2-J,The Kalevala Expanse,Coesite,0.46,ubiquitous,5916271915,Zeolites,0.34,ubiquitous,3047474648,,,,0,,,,0,2401003544,48000000,,Yes,,,
40182445,FZX-PU V - Moon 13,FZX-PU,P-B2NE,The Kalevala Expanse,Coesite,0.46,ubiquitous,5916271915,Zeolites,0.34,ubiquitous,3047474648,,,,0,,,,0,2401003544,48000000,,Yes,,,
40182712,FB5U-I VI - Moon 8,FB5U-I,2Q-8WA,The Kalevala Expanse,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40183146,IUU3-L III - Moon 16,IUU3-L,2Q-8WA,The Kalevala Expanse,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40182784,BZ-BCK V - Moon 20,BZ-BCK,2Q-8WA,The Kalevala Expanse,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40182852,BZ-BCK VII - Moon 25,BZ-BCK,2Q-8WA,The Kalevala Expanse,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40183282,J-OAH2 IX - Moon 12,J-OAH2,2Q-8WA,The Kalevala Expanse,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40180253,BM-VYZ I - Moon 5,BM-VYZ,3NA-Z1,The Kalevala Expanse,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40180141,TA9T-P II - Moon 1,TA9T-P,3NA-Z1,The Kalevala Expanse,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40179077,1-KCSA V - Moon 2,1-KCSA,6-CBBM,The Kalevala Expanse,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40178888,N-JK02 X - Moon 1,N-JK02,6-CBBM,The Kalevala Expanse,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40179055,XTJ-5Q VIII - Moon 7,XTJ-5Q,6-CBBM,The Kalevala Expanse,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40182460,FZX-PU VII - Moon 1,FZX-PU,P-B2NE,The Kalevala Expanse,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40182126,K95-9I VIII - Moon 4,K95-9I,XPG-HE,The Kalevala Expanse,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40179388,BVRQ-O IV - Moon 2,BVRQ-O,78-6RI,The Kalevala Expanse,Bitumens,0.48,ubiquitous,5689512751,Coesite,0.32,ubiquitous,4115667419,,,,0,,,,0,2626387546,53000000,,Yes,,,
40180498,0S1-GI VII - Moon 11,0S1-GI,S4S-SD,The Kalevala Expanse,Bitumens,0.27,ubiquitous,3200350922,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.24,ubiquitous,2243859094,,,,0,2457330433,49000000,,Yes,,,
40181038,C3J0-O VII - Moon 5,C3J0-O,U-HSM3,The Kalevala Expanse,Bitumens,0.26,ubiquitous,3081819407,Coesite,0.29,ubiquitous,3729823599,Sylvite,0.25,ubiquitous,2337353222,,,,0,2450623990,49000000,,Yes,,,
40178905,N-JK02 X - Moon 15,N-JK02,6-CBBM,The Kalevala Expanse,Bitumens,0.20,ubiquitous,2370630313,Coesite,0.30,ubiquitous,3858438205,Zeolites,0.29,ubiquitous,2599316612,,,,0,2364746017,47000000,,Yes,,,
40179056,XTJ-5Q VIII - Moon 8,XTJ-5Q,6-CBBM,The Kalevala Expanse,Bitumens,0.20,ubiquitous,2370630313,Coesite,0.30,ubiquitous,3858438205,Zeolites,0.29,ubiquitous,2599316612,,,,0,2364746017,47000000,,Yes,,,
40182553,O9K-FT IX - Moon 1,O9K-FT,P-B2NE,The Kalevala Expanse,Bitumens,0.32,ubiquitous,3793008501,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.18,ubiquitous,1682894320,,,,0,2500269918,50000000,,Yes,,,
40182135,K95-9I VIII - Moon 12,K95-9I,XPG-HE,The Kalevala Expanse,Bitumens,0.17,ubiquitous,2015035766,Coesite,0.31,ubiquitous,3987052812,Zeolites,0.31,ubiquitous,2778579826,,,,0,2351964751,47000000,,Yes,,,
40181975,K76A-3 IV - Moon 10,K76A-3,XPG-HE,The Kalevala Expanse,Bitumens,0.31,ubiquitous,3674476985,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.19,ubiquitous,1776388449,,,,0,2493563475,50000000,,Yes,,,
40182686,FB5U-I III - Moon 1,FB5U-I,2Q-8WA,The Kalevala Expanse,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.20,ubiquitous,1869882578,,,,0,2486857032,50000000,,Yes,,,
40179472,LS3-HP VI - Moon 4,LS3-HP,78-6RI,The Kalevala Expanse,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.20,ubiquitous,1869882578,,,,0,2486857032,50000000,,Yes,,,
40180035,RAI-0E IV - Moon 12,RAI-0E,3NA-Z1,The Kalevala Expanse,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.20,ubiquitous,1869882578,,,,0,2486857032,50000000,,Yes,,,
40179124,1-KCSA VIII - Moon 7,1-KCSA,6-CBBM,The Kalevala Expanse,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.20,ubiquitous,1869882578,,,,0,2486857032,50000000,,Yes,,,
40180984,H7S-5I VI - Moon 2,H7S-5I,U-HSM3,The Kalevala Expanse,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.20,ubiquitous,1869882578,,,,0,2486857032,50000000,,Yes,,,
40181845,PNFW-O VI - Moon 8,PNFW-O,XPG-HE,The Kalevala Expanse,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.20,ubiquitous,1869882578,,,,0,2486857032,50000000,,Yes,,,
40179999,D-6PKO IX - Moon 17,D-6PKO,2O-VY7,The Kalevala Expanse,Bitumens,0.28,ubiquitous,3318882438,Coesite,0.28,ubiquitous,3601208992,Zeolites,0.23,ubiquitous,2061526968,,,,0,2405790642,48000000,,Yes,,,
40179887,A-YB15 X - Moon 20,A-YB15,2O-VY7,The Kalevala Expanse,Bitumens,0.29,ubiquitous,3437413954,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.21,ubiquitous,1963376707,,,,0,2480150589,50000000,,Yes,,,
40180648,B1UE-J IV - Moon 1,B1UE-J,S4S-SD,The Kalevala Expanse,Bitumens,0.29,ubiquitous,3437413954,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.21,ubiquitous,1963376707,,,,0,2480150589,50000000,,Yes,,,
40179559,SH6X-F X - Moon 5,SH6X-F,78-6RI,The Kalevala Expanse,Bitumens,0.29,ubiquitous,3437413954,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.21,ubiquitous,1963376707,,,,0,2480150589,50000000,,Yes,,,
40179876,A-YB15 X - Moon 9,A-YB15,2O-VY7,The Kalevala Expanse,Bitumens,0.28,ubiquitous,3318882438,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.22,ubiquitous,2056870836,,,,0,2473444146,49000000,,Yes,,,
40181337,HD-HOZ II - Moon 1,HD-HOZ,8UD2-J,The Kalevala Expanse,Bitumens,0.28,ubiquitous,3318882438,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.22,ubiquitous,2056870836,,,,0,2473444146,49000000,,Yes,,,
40183040,O5-YNW VI - Moon 24,O5-YNW,2Q-8WA,The Kalevala Expanse,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40180236,L-TLFU VII - Moon 17,L-TLFU,3NA-Z1,The Kalevala Expanse,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40181149,B3ZU-H VI - Moon 12,B3ZU-H,U-HSM3,The Kalevala Expanse,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40181267,V2-GZS VI - Moon 2,V2-GZS,8UD2-J,The Kalevala Expanse,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40179243,UDVW-O IV - Moon 3,UDVW-O,6-CBBM,The Kalevala Expanse,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40182255,GQ-7SP X - Moon 17,GQ-7SP,P-B2NE,The Kalevala Expanse,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40182465,FZX-PU VII - Moon 5,FZX-PU,P-B2NE,The Kalevala Expanse,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40181887,HVGR-R III - Moon 10,HVGR-R,XPG-HE,The Kalevala Expanse,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40181817,PNFW-O V - Moon 11,PNFW-O,XPG-HE,The Kalevala Expanse,Bitumens,0.47,ubiquitous,5570981235,Coesite,0.33,ubiquitous,4244282026,,,,0,,,,0,2629088374,53000000,,Yes,,,
40183009,O5-YNW V - Moon 16,O5-YNW,2Q-8WA,The Kalevala Expanse,Bitumens,0.22,ubiquitous,2607693344,Coesite,0.30,ubiquitous,3858438205,Zeolites,0.27,ubiquitous,2420053397,,,,0,2380228111,48000000,,Yes,,,
40180156,TA9T-P V - Moon 8,TA9T-P,3NA-Z1,The Kalevala Expanse,Bitumens,0.33,ubiquitous,3911540016,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.16,ubiquitous,1495906062,,,,0,2516383632,50000000,,Yes,,,
40182691,FB5U-I V - Moon 1,FB5U-I,2Q-8WA,The Kalevala Expanse,Coesite,0.30,ubiquitous,3858438205,Sylvite,0.17,ubiquitous,1589400191,Zeolites,0.32,ubiquitous,2868211433,,,,0,2227513347,45000000,,Yes,,,
40181576,1S-SU1 VIII - Moon 2,1S-SU1,8UD2-J,The Kalevala Expanse,Bitumens,0.36,ubiquitous,4267134563,Coesite,0.26,ubiquitous,3343979778,Zeolites,0.17,ubiquitous,1523737324,,,,0,2446835268,49000000,,Yes,,,
40182926,5-VFC6 IX - Moon 2,5-VFC6,2Q-8WA,The Kalevala Expanse,Bitumens,0.32,ubiquitous,3793008501,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.17,ubiquitous,1589400191,,,,0,2509677189,50000000,,Yes,,,
40179501,LS3-HP VII - Moon 11,LS3-HP,78-6RI,The Kalevala Expanse,Bitumens,0.32,ubiquitous,3793008501,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.17,ubiquitous,1589400191,,,,0,2509677189,50000000,,Yes,,,
40181815,PNFW-O V - Moon 9,PNFW-O,XPG-HE,The Kalevala Expanse,Bitumens,0.32,ubiquitous,3793008501,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.17,ubiquitous,1589400191,,,,0,2509677189,50000000,,Yes,,,
40179638,SG-3HY III - Moon 4,SG-3HY,2O-VY7,The Kalevala Expanse,Bitumens,0.31,ubiquitous,3674476985,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.18,ubiquitous,1682894320,,,,0,2502970746,50000000,,Yes,,,
40182777,BZ-BCK V - Moon 13,BZ-BCK,2Q-8WA,The Kalevala Expanse,Bitumens,0.31,ubiquitous,3674476985,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.18,ubiquitous,1682894320,,,,0,2502970746,50000000,,Yes,,,
40182820,BZ-BCK VII - Moon 2,BZ-BCK,2Q-8WA,The Kalevala Expanse,Bitumens,0.31,ubiquitous,3674476985,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.18,ubiquitous,1682894320,,,,0,2502970746,50000000,,Yes,,,
40182660,RQOO-U VII - Moon 15,RQOO-U,P-B2NE,The Kalevala Expanse,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40182547,O9K-FT VII - Moon 16,O9K-FT,P-B2NE,The Kalevala Expanse,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40179858,A-YB15 VII - Moon 2,A-YB15,2O-VY7,The Kalevala Expanse,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40179599,6V-D0E V - Moon 3,6V-D0E,78-6RI,The Kalevala Expanse,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40179621,6V-D0E VI - Moon 16,6V-D0E,78-6RI,The Kalevala Expanse,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40183330,S-LHPJ VI - Moon 9,S-LHPJ,2Q-8WA,The Kalevala Expanse,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40183010,O5-YNW V - Moon 17,O5-YNW,2Q-8WA,The Kalevala Expanse,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40183058,O5-YNW VII - Moon 9,O5-YNW,2Q-8WA,The Kalevala Expanse,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40181537,LEM-I1 VIII - Moon 1,LEM-I1,8UD2-J,The Kalevala Expanse,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40181150,B3ZU-H VI - Moon 13,B3ZU-H,U-HSM3,The Kalevala Expanse,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40180785,G-KCFT IV - Moon 3,G-KCFT,U-HSM3,The Kalevala Expanse,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40182279,GQ-7SP XII - Moon 17,GQ-7SP,P-B2NE,The Kalevala Expanse,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40181923,HVGR-R V - Moon 6,HVGR-R,XPG-HE,The Kalevala Expanse,Coesite,0.47,ubiquitous,6044886522,Zeolites,0.33,ubiquitous,2957843041,,,,0,,,,0,2411445419,48000000,,Yes,,,
40182666,RQOO-U VII - Moon 20,RQOO-U,P-B2NE,The Kalevala Expanse,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.19,ubiquitous,1776388449,,,,0,2496264303,50000000,,Yes,,,
40180722,O31W-6 IX - Moon 9,O31W-6,S4S-SD,The Kalevala Expanse,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.19,ubiquitous,1776388449,,,,0,2496264303,50000000,,Yes,,,
40179265,UDVW-O V - Moon 2,UDVW-O,6-CBBM,The Kalevala Expanse,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.19,ubiquitous,1776388449,,,,0,2496264303,50000000,,Yes,,,
40181989,K76A-3 VI - Moon 1,K76A-3,XPG-HE,The Kalevala Expanse,Bitumens,0.30,ubiquitous,3555945469,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.19,ubiquitous,1776388449,,,,0,2496264303,50000000,,Yes,,,
40180349,Q-GICU VIII - Moon 1,Q-GICU,3NA-Z1,The Kalevala Expanse,Coesite,0.28,ubiquitous,3601208992,Sylvite,0.23,ubiquitous,2150364965,Zeolites,0.28,ubiquitous,2509685004,,,,0,2212837222,44000000,,Yes,,,
40182148,K95-9I VIII - Moon 22,K95-9I,XPG-HE,The Kalevala Expanse,Bitumens,0.29,ubiquitous,3437413954,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.20,ubiquitous,1869882578,,,,0,2489557860,50000000,,Yes,,,
40179767,AU2V-J VII - Moon 5,AU2V-J,2O-VY7,The Kalevala Expanse,Bitumens,0.28,ubiquitous,3318882438,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.21,ubiquitous,1963376707,,,,0,2482851417,50000000,,Yes,,,
40178991,JT2I-7 VIII - Moon 4,JT2I-7,6-CBBM,The Kalevala Expanse,Bitumens,0.28,ubiquitous,3318882438,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.21,ubiquitous,1963376707,,,,0,2482851417,50000000,,Yes,,,
40182327,I2D3-5 III - Moon 4,I2D3-5,P-B2NE,The Kalevala Expanse,Bitumens,0.28,ubiquitous,3318882438,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.21,ubiquitous,1963376707,,,,0,2482851417,50000000,,Yes,,,
40179200,UJXC-B VIII - Moon 4,UJXC-B,6-CBBM,The Kalevala Expanse,Bitumens,0.17,ubiquitous,2015035766,Coesite,0.32,ubiquitous,4115667419,Zeolites,0.30,ubiquitous,2688948219,,,,0,2362406626,47000000,,Yes,,,
40178941,JT2I-7 VI - Moon 2,JT2I-7,6-CBBM,The Kalevala Expanse,Bitumens,0.27,ubiquitous,3200350922,Coesite,0.31,ubiquitous,3987052812,Sylvite,0.22,ubiquitous,2056870836,,,,0,2476144974,50000000,,Yes,,,
40179247,UDVW-O IV - Moon 7,UDVW-O,6-CBBM,The Kalevala Expanse,Bitumens,0.31,ubiquitous,3674476985,Coesite,0.28,ubiquitous,3601208992,Zeolites,0.20,ubiquitous,1792632146,,,,0,2429013783,49000000,,Yes,,,
40183220,J-OAH2 VII - Moon 10,J-OAH2,2Q-8WA,The Kalevala Expanse,Bitumens,0.46,ubiquitous,5452449720,Coesite,0.34,ubiquitous,4372896633,,,,0,,,,0,2631789202,53000000,,Yes,,,
40181541,LEM-I1 VIII - Moon 5,LEM-I1,8UD2-J,The Kalevala Expanse,Bitumens,0.46,ubiquitous,5452449720,Coesite,0.34,ubiquitous,4372896633,,,,0,,,,0,2631789202,53000000,,Yes,,,
40180161,TA9T-P V - Moon 13,TA9T-P,3NA-Z1,The Kalevala Expanse,Bitumens,0.46,ubiquitous,5452449720,Coesite,0.34,ubiquitous,4372896633,,,,0,,,,0,2631789202,53000000,,Yes,,,
40181752,M-75WN IX - Moon 4,M-75WN,XPG-HE,The Kalevala Expanse,Bitumens,0.46,ubiquitous,5452449720,Coesite,0.34,ubiquitous,4372896633,,,,0,,,,0,2631789202,53000000,,Yes,,,
40181215,G4-QU6 VI - Moon 19,G4-QU6,8UD2-J,The Kalevala Expanse,Bitumens,0.46,ubiquitous,5452449720,Coesite,0.34,ubiquitous,4372896633,,,,0,,,,0,2631789202,53000000,,Yes,,,
40178919,N-JK02 XI - Moon 3,N-JK02,6-CBBM,The Kalevala Expanse,Bitumens,0.46,ubiquitous,5452449720,Coesite,0.34,ubiquitous,4372896633,,,,0,,,,0,2631789202,53000000,,Yes,,,
40182272,GQ-7SP XII - Moon 10,GQ-7SP,P-B2NE,The Kalevala Expanse,Bitumens,0.46,ubiquitous,5452449720,Coesite,0.34,ubiquitous,4372896633,,,,0,,,,0,2631789202,53000000,,Yes,,,
40181856,PNFW-O VII - Moon 5,PNFW-O,XPG-HE,The Kalevala Expanse,Bitumens,0.46,ubiquitous,5452449720,Coesite,0.34,ubiquitous,4372896633,,,,0,,,,0,2631789202,53000000,,Yes,,,
40180579,74-DRC X - Moon 2,74-DRC,S4S-SD,The Kalevala Expanse,Bitumens,0.31,ubiquitous,3674476985,Coesite,0.32,ubiquitous,4115667419,Sylvite,0.17,ubiquitous,1589400191,,,,0,2512378017,50000000,,Yes,,,
